Pattern_ID,POS_N-Gram,Lexeme_N-Gram,MLM_Scores,Comparison_Replacement_Matrix,Final_Hybrid_N-Gram
400060,JJ.* NN.* PR.* VB.*,,,,JJ.* NN.* PR.* VB.*
400061,NN.* PR.* VB.* CC.*,,,,NN.* PR.* VB.* CC.*
400062,PR.* VB.* CC.* PR.*,,,,PR.* VB.* CC.* PR.*
400063,VB.* CC.* PR.* DT.*,,,,VB.* CC.* PR.* DT.*
400064,DT.* PR.* NN.* LM,,,,DT.* PR.* NN.* LM
400065,VB.* PR.* DT.* NN.*,,,,VB.* PR.* DT.* NN.*
400066,PR.* DT.* NN.* CC.*,,,,PR.* DT.* NN.* CC.*
400067,VB.* PR.* VB.* DT.*,,,,VB.* PR.* VB.* DT.*
400068,PR.* VB.* DT.* NN.*,,,,PR.* VB.* DT.* NN.*
400069,VB.* DT.* NN.* CC.*,,,,VB.* DT.* NN.* CC.*
400070,CC.* VB.* PR.* RB.*,,,,CC.* VB.* PR.* RB.*
400071,VB.* PR.* RB.* RB.*,,,,VB.* PR.* RB.* RB.*
400072,RB.* RB.* PR.* VB.*,,,,RB.* RB.* PR.* VB.*
400073,RB.* RB.* PR.* VB.*_PM.*,,,,RB.* RB.* PR.* VB.*_PM.*
400074,RB.* RB.* DT.* VB.*,,,,RB.* RB.* DT.* VB.*
400075,RB.* DT.* VB.* PR.*_PM.*,,,,RB.* DT.* VB.* PR.*_PM.*
400076,CC.* CC.* VB.* CC.*,,,,CC.* CC.* VB.* CC.*
400077,RB.* JJ.* NN.* PR.*,,,,RB.* JJ.* NN.* PR.*
400078,VB.* DT.* NN.* PR.*_PM.*,,,,VB.* DT.* NN.* PR.*_PM.*
400079,PR.* JJ.* CC.* NN.*,,,,PR.* JJ.* CC.* NN.*
400080,JJ.* CC.* NN.* PR.*,,,,JJ.* CC.* NN.* PR.*
400081,CC.* NN.* PR.* CC.*,,,,CC.* NN.* PR.* CC.*
400082,PR.* DT.* NN.* DT.*,,,,PR.* DT.* NN.* DT.*
400083,PR.* PR.* NN.* CC.*,,,,PR.* PR.* NN.* CC.*
400084,CC.* VB.* PR.* DT.*,,,,CC.* VB.* PR.* DT.*
400085,PR.* DT.* NN.* RB.*,,,,PR.* DT.* NN.* RB.*
400086,VB.* DT.* PR.* NN.*,,,,VB.* DT.* PR.* NN.*
400087,DT.* PR.* NN.* DT.*,,,,DT.* PR.* NN.* DT.*
400088,PR.* NN.* DT.* VB.*,,,,PR.* NN.* DT.* VB.*
400089,RB.* PR.* JJ.* CC.*,,,,RB.* PR.* JJ.* CC.*
400090,PR.* JJ.* CC.* VB.*,,,,PR.* JJ.* CC.* VB.*
400091,CC.* VB.* DT.* PR.*,,,,CC.* VB.* DT.* PR.*
400092,DT.* PR.* CC.* DT.*,,,,DT.* PR.* CC.* DT.*
400093,DT.* NN.* CC.* CC.*,,,,DT.* NN.* CC.* CC.*
400094,CC.* VB.* PR.* CC.*,,,,CC.* VB.* PR.* CC.*
400095,CC.* NN.* LM VB.*,,,,CC.* NN.* LM VB.*
400096,RB.* VB.* PR.* CC.*,,,,RB.* VB.* PR.* CC.*
400097,VB.* PR.* CC.* NN.*_PM.*,,,,VB.* PR.* CC.* NN.*_PM.*
400098,VB.* PR.* RB.* VB.*,,,,VB.* PR.* RB.* VB.*
400099,VB.* PR.* PR.* NN.*,,,,VB.* PR.* PR.* NN.*
400100,PR.* NN.* CC.* NN.*_PM.*,,,,PR.* NN.* CC.* NN.*_PM.*
400101,LM VB.* PR.* CC.*,,,,LM VB.* PR.* CC.*
400102,NN.* CC.* PR.* CC.*,,,,NN.* CC.* PR.* CC.*
400103,CC.* PR.* CC.* DT.*,,,,CC.* PR.* CC.* DT.*
400104,PR.* CC.* DT.* JJ.*,,,,PR.* CC.* DT.* JJ.*
400105,RB.* VB.* DT.* NN.*,,,,RB.* VB.* DT.* NN.*
400106,CC.* VB.* LM VB.*,,,,CC.* VB.* LM VB.*
400107,VB.* LM VB.* PR.*,,,,VB.* LM VB.* PR.*
400108,NN.* CC.* RB.* VB.*,,,,NN.* CC.* RB.* VB.*
400109,CC.* RB.* VB.* CC.*,,,,CC.* RB.* VB.* CC.*
400110,RB.* DT.* DT.* NN.*,,,,RB.* DT.* DT.* NN.*
400111,PR.* CC.* NN.* PR.*_PM.*,,,,PR.* CC.* NN.* PR.*_PM.*
400112,DT.* RB.* VB.* CC.*,,,,DT.* RB.* VB.* CC.*
400113,LM VB.* PR.* DT.*,,,,LM VB.* PR.* DT.*
400114,PR.* DT.* NN.* NN.*_PM.*,,,,PR.* DT.* NN.* NN.*_PM.*
400115,PR.* NN.* CC.* NN.*,,,,PR.* NN.* CC.* NN.*
400116,CC.* PR.* LM VB.*,,,,CC.* PR.* LM VB.*
400117,PR.* LM VB.* RB.*,,,,PR.* LM VB.* RB.*
400118,VB.* RB.* RB.* CC.*,,,,VB.* RB.* RB.* CC.*
400119,RB.* RB.* CC.* VB.*,,,,RB.* RB.* CC.* VB.*
400120,CC.* PM.* NN.* CC.*,,,,CC.* PM.* NN.* CC.*
400596,VB.* CC.* NN.* PM.*,Unguento ng halamang-singaw sa,85.84827864542603,* * halamang-singaw *,VB.* CC.* halamang-singaw PM.*
400122,PR.* LM VB.* CC.*,,,,PR.* LM VB.* CC.*
400123,VB.* CC.* PR.* NN.*,,,,VB.* CC.* PR.* NN.*
400124,PR.* NN.* CC.* CC.*,,,,PR.* NN.* CC.* CC.*
400125,NN.* CC.* CC.* PR.*,,,,NN.* CC.* CC.* PR.*
400126,CC.* CC.* PR.* LM,,,,CC.* CC.* PR.* LM
400127,NN.* CC.* PR.* LM,,,,NN.* CC.* PR.* LM
400128,VB.* PR.* CC.* PR.*,,,,VB.* PR.* CC.* PR.*
400129,DT.* PR.* DT.* NN.*,,,,DT.* PR.* DT.* NN.*
400130,CC.* DT.* NN.* PM.*,,,,CC.* DT.* NN.* PM.*
400131,PR.* LM DT.* NN.*,,,,PR.* LM DT.* NN.*
400132,RB.* VB.* CC.* VB.*,,,,RB.* VB.* CC.* VB.*
400133,VB.* CC.* VB.* RB.*,,,,VB.* CC.* VB.* RB.*
400134,CC.* VB.* RB.* CC.*,,,,CC.* VB.* RB.* CC.*
400135,VB.* RB.* CC.* NN.*,,,,VB.* RB.* CC.* NN.*
400136,VB.* PR.* CC.* RB.*,,,,VB.* PR.* CC.* RB.*
400137,PR.* CC.* RB.* VB.*,,,,PR.* CC.* RB.* VB.*
400138,PR.* NN.* CC.* PR.*,,,,PR.* NN.* CC.* PR.*
400139,NN.* CC.* PR.* NN.*_PM.*,,,,NN.* CC.* PR.* NN.*_PM.*
400140,CC.* PR.* LM RB.*,,,,CC.* PR.* LM RB.*
400141,PR.* LM RB.* RB.*,,,,PR.* LM RB.* RB.*
400142,LM RB.* RB.* PR.*,,,,LM RB.* RB.* PR.*
400143,RB.* PR.* VB.* CC.*,,,,RB.* PR.* VB.* CC.*
400144,PR.* VB.* CC.* NN.*,,,,PR.* VB.* CC.* NN.*
400145,VB.* CC.* NN.* CC.*,,,,VB.* CC.* NN.* CC.*
400146,CC.* NN.* CC.* RB.*,,,,CC.* NN.* CC.* RB.*
400147,NN.* CC.* RB.* RB.*,,,,NN.* CC.* RB.* RB.*
400148,RB.* CC.* VB.* DT.*,,,,RB.* CC.* VB.* DT.*
400149,CC.* RB.* RB.* DT.*,,,,CC.* RB.* RB.* DT.*
400150,VB.* CC.* PR.* NN.*_PM.*,,,,VB.* CC.* PR.* NN.*_PM.*
400151,PR.* CC.* PR.* NN.*_PM.*,,,,PR.* CC.* PR.* NN.*_PM.*
400152,CC.* RB.* RB.* PR.*,,,,CC.* RB.* RB.* PR.*
400153,VB.* PR.* VB.* CC.*,,,,VB.* PR.* VB.* CC.*
400154,PR.* VB.* CC.* DT.*,,,,PR.* VB.* CC.* DT.*
400155,NN.* CC.* VB.* NN.*_PM.*,,,,NN.* CC.* VB.* NN.*_PM.*
400156,DT.* NN.* CC.* VB.*,,,,DT.* NN.* CC.* VB.*
400157,VB.* CC.* VB.* DT.*,,,,VB.* CC.* VB.* DT.*
400158,DT.* DT.* NN.* LM,,,,DT.* DT.* NN.* LM
400159,DT.* NN.* LM RB.*,,,,DT.* NN.* LM RB.*
400160,NN.* LM RB.* VB.*,,,,NN.* LM RB.* VB.*
400161,RB.* VB.* CC.* DT.*,,,,RB.* VB.* CC.* DT.*
400162,VB.* CC.* DT.* NN.*_PM.*,,,,VB.* CC.* DT.* NN.*_PM.*
400163,LM VB.* CC.* VB.*,,,,LM VB.* CC.* VB.*
400164,VB.* DT.* DT.* PR.*_PM.*,,,,VB.* DT.* DT.* PR.*_PM.*
400165,NN.* CC.* NN.* PM.*,,,,NN.* CC.* NN.* PM.*
400166,DT.* PR.* NN.* CC.*,,,,DT.* PR.* NN.* CC.*
400167,DT.* VB.* NN.* CC.*,,,,DT.* VB.* NN.* CC.*
400168,DT.* NN.* CC.* NN.*_PM.*,,,,DT.* NN.* CC.* NN.*_PM.*
400169,DT.* JJ.* CC.* NN.*,,,,DT.* JJ.* CC.* NN.*
400170,DT.* NN.* LM VB.*,,,,DT.* NN.* LM VB.*
400171,NN.* LM VB.* CC.*,,,,NN.* LM VB.* CC.*
400172,LM VB.* CC.* NN.*,,,,LM VB.* CC.* NN.*
400173,CC.* VB.* CC.* NN.*_PM.*,,,,CC.* VB.* CC.* NN.*_PM.*
400174,NN.* DT.* NN.* NN.*,,,,NN.* DT.* NN.* NN.*
400175,NN.* VB.* CC.* CC.*,,,,NN.* VB.* CC.* CC.*
400176,CC.* CC.* PM.* NN.*,,,,CC.* CC.* PM.* NN.*
400177,CC.* VB.* PR.* LM,,,,CC.* VB.* PR.* LM
400178,NN.* CC.* DT.* NN.*,,,,NN.* CC.* DT.* NN.*
400179,CC.* DT.* NN.* NN.*_PM.*,,,,CC.* DT.* NN.* NN.*_PM.*
400180,CC.* NN.* PM.* NN.*,,,,CC.* NN.* PM.* NN.*
400181,NN.* PM.* NN.* LM,,,,NN.* PM.* NN.* LM
400182,PM.* NN.* LM VB.*,,,,PM.* NN.* LM VB.*
400183,VB.* CC.* NN.* RB.*,,,,VB.* CC.* NN.* RB.*
400184,RB.* CC.* NN.* RB.*,,,,RB.* CC.* NN.* RB.*
400185,CC.* NN.* RB.* RB.*,,,,CC.* NN.* RB.* RB.*
400186,NN.* RB.* RB.* VB.*,,,,NN.* RB.* RB.* VB.*
400187,DT.* DT.* NN.* PM.*,,,,DT.* DT.* NN.* PM.*
400188,DT.* NN.* PM.* NN.*,,,,DT.* NN.* PM.* NN.*
400189,NN.* PM.* NN.* CC.*,,,,NN.* PM.* NN.* CC.*
400190,PM.* NN.* CC.* DT.*,,,,PM.* NN.* CC.* DT.*
400191,RB.* RB.* CC.* NN.*,,,,RB.* RB.* CC.* NN.*
400192,RB.* CC.* NN.* DT.*,,,,RB.* CC.* NN.* DT.*
400193,CC.* NN.* NN.* PM.*,,,,CC.* NN.* NN.* PM.*
400194,JJ.* CC.* NN.* CC.*,,,,JJ.* CC.* NN.* CC.*
400195,NN.* CC.* VB.* DT.*,,,,NN.* CC.* VB.* DT.*
400196,CC.* VB.* DT.* NN.*,,,,CC.* VB.* DT.* NN.*
400197,DT.* NN.* NN.* PM.*,,,,DT.* NN.* NN.* PM.*
400198,NN.* PM.* NN.* VB.*,,,,NN.* PM.* NN.* VB.*
400199,PM.* NN.* VB.* CC.*,,,,PM.* NN.* VB.* CC.*
400200,PR.* DT.* VB.* CC.*,,,,PR.* DT.* VB.* CC.*
400201,DT.* VB.* CC.* VB.*,,,,DT.* VB.* CC.* VB.*
400202,VB.* CC.* VB.* PR.*,,,,VB.* CC.* VB.* PR.*
400203,PR.* PR.* NN.* NN.*,,,,PR.* PR.* NN.* NN.*
400204,PR.* NN.* NN.* PM.*,,,,PR.* NN.* NN.* PM.*
400205,PM.* NN.* CC.* PR.*,,,,PM.* NN.* CC.* PR.*
400206,NN.* CC.* PR.* DT.*,,,,NN.* CC.* PR.* DT.*
400207,CC.* NN.* CC.* PR.*,,,,CC.* NN.* CC.* PR.*
400208,NN.* CC.* PR.* JJ.*,,,,NN.* CC.* PR.* JJ.*
400209,CC.* PR.* JJ.* CC.*,,,,CC.* PR.* JJ.* CC.*
400210,RB.* VB.* DT.* FW,,,,RB.* VB.* DT.* FW
400211,DT.* JJ.* PM.* JJ.*,,,,DT.* JJ.* PM.* JJ.*
400212,JJ.* NN.* CC.* NN.*,,,,JJ.* NN.* CC.* NN.*
400213,JJ.* NN.* CC.* NN.*_PM.*,,,,JJ.* NN.* CC.* NN.*_PM.*
400214,VB.* DT.* NN.* PM.*,,,,VB.* DT.* NN.* PM.*
400215,CC.* VB.* CC.* PR.*,,,,CC.* VB.* CC.* PR.*
400216,VB.* CC.* PR.* JJ.*,,,,VB.* CC.* PR.* JJ.*
400217,RB.* PR.* VB.* DT.*,,,,RB.* PR.* VB.* DT.*
400218,DT.* NN.* VB.* CC.*,,,,DT.* NN.* VB.* CC.*
400219,VB.* DT.* NN.* VB.*,,,,VB.* DT.* NN.* VB.*
400220,JJ.* CC.* VB.* CC.*,,,,JJ.* CC.* VB.* CC.*
400221,CC.* CC.* DT.* NN.*_PM.*,,,,CC.* CC.* DT.* NN.*_PM.*
400222,NN.* RB.* RB.* DT.*,,,,NN.* RB.* RB.* DT.*
400223,DT.* VB.* CC.* DT.*,,,,DT.* VB.* CC.* DT.*
400224,DT.* NN.* CC.* JJ.*,,,,DT.* NN.* CC.* JJ.*
400225,FW DT.* NN.* CC.*,,,,FW DT.* NN.* CC.*
400226,DT.* DT.* NN.* VB.*,,,,DT.* DT.* NN.* VB.*
400227,CC.* PR.* JJ.* NN.*,,,,CC.* PR.* JJ.* NN.*
400228,VB.* RB.* PR.* VB.*,,,,VB.* RB.* PR.* VB.*
400229,NN.* DT.* PR.* NN.*,,,,NN.* DT.* PR.* NN.*
400230,RB.* RB.* DT.* PR.*,,,,RB.* RB.* DT.* PR.*
400231,PR.* CC.* DT.* NN.*,,,,PR.* CC.* DT.* NN.*
400232,CC.* VB.* DT.* JJ.*,,,,CC.* VB.* DT.* JJ.*
400233,VB.* DT.* JJ.* CC.*,,,,VB.* DT.* JJ.* CC.*
400234,DT.* JJ.* CC.* VB.*,,,,DT.* JJ.* CC.* VB.*
400235,PR.* JJ.* NN.* DT.*,,,,PR.* JJ.* NN.* DT.*
400236,JJ.* NN.* DT.* VB.*,,,,JJ.* NN.* DT.* VB.*
400237,PR.* DT.* NN.* LM,,,,PR.* DT.* NN.* LM
400238,RB.* VB.* CC.* PR.*,,,,RB.* VB.* CC.* PR.*
400239,VB.* CC.* DT.* JJ.*,,,,VB.* CC.* DT.* JJ.*
400240,CC.* NN.* CC.* JJ.*,,,,CC.* NN.* CC.* JJ.*
400241,CC.* CC.* VB.* DT.*,,,,CC.* CC.* VB.* DT.*
400242,DT.* NN.* LM CC.*,,,,DT.* NN.* LM CC.*
400243,CC.* JJ.* NN.* CC.*,,,,CC.* JJ.* NN.* CC.*
400244,LM VB.* CC.* JJ.*,,,,LM VB.* CC.* JJ.*
400245,CD.* NN.* DT.* NN.*,,,,CD.* NN.* DT.* NN.*
400246,NN.* DT.* NN.* CC.*,,,,NN.* DT.* NN.* CC.*
400247,CC.* NN.* NN.* CD.*,,,,CC.* NN.* NN.* CD.*
400248,NN.* DT.* NN.* PR.*,,,,NN.* DT.* NN.* PR.*
400249,PR.* CC.* PR.* NN.*,,,,PR.* CC.* PR.* NN.*
400250,CC.* FW CC.* VB.*,,,,CC.* FW CC.* VB.*
400251,CCT NNC CCB DTCP,,,,CCT NNC CCB DTCP
400252,VBOF DTC DTCP NNC,,,,VBOF DTC DTCP NNC
400253,DTC DTCP NNC CCT,,,,DTC DTCP NNC CCT
400254,CCB DTCP NNC CCT,,,,CCB DTCP NNC CCT
400255,RBK RBQ VBW DTC,,,,RBK RBQ VBW DTC
400256,RBQ VBW DTC DTCP,,,,RBQ VBW DTC DTCP
400257,NNC CCB DTCP NNC_PMC,,,,NNC CCB DTCP NNC_PMC
400258,DTC CCR PMS JJD,,,,DTC CCR PMS JJD
400259,CCR PMS JJD CCB,,,,CCR PMS JJD CCB
400260,VBAF CCT CDB NNC,,,,VBAF CCT CDB NNC
400261,VBW DTC NNC CCB,,,,VBW DTC NNC CCB
400262,RBK RBQ DTC VBTR,,,,RBK RBQ DTC VBTR
400263,CCB NNC PRO CCT,,,,CCB NNC PRO CCT
400264,PRI PRO_CCP NNC CCP,,,,PRI PRO_CCP NNC CCP
400265,JJD CCP VBOF DTC,,,,JJD CCP VBOF DTC
400266,DTC PRI CCT DTCP,,,,DTC PRI CCT DTCP
400267,VBTS PRS CCB NNC,,,,VBTS PRS CCB NNC
400268,DTC NNC CCP PRO,,,,DTC NNC CCP PRO
400269,CCR VBS LM VBTF,,,,CCR VBS LM VBTF
400270,VBS LM VBTF PRP,,,,VBS LM VBTF PRP
400271,CCR PMS NNC CCB,,,,CCR PMS NNC CCB
400272,NNC CCP PRO LM,,,,NNC CCP PRO LM
400273,LM RBF RBI PRS,,,,LM RBF RBI PRS
400274,VBS RBI DTP NNP,,,,VBS RBI DTP NNP
400275,CCR VBTR PRS CCB,,,,CCR VBTR PRS CCB
400276,VBTR PRS CCB NNP_PMC,,,,VBTR PRS CCB NNP_PMC
400277,VBS PRS_CCP VBAF CCB,,,,VBS PRS_CCP VBAF CCB
400278,PRS_CCP VBAF CCB DTCP,,,,PRS_CCP VBAF CCB DTCP
400279,VBAF CCB DTCP NNC,,,,VBAF CCB DTCP NNC
400280,CCT NNC CCB VBN_CCP,,,,CCT NNC CCB VBN_CCP
400281,NNC CCB VBN_CCP NNC_PMP,,,,NNC CCB VBN_CCP NNC_PMP
400282,DTCP NNC CCP VBOF,,,,DTCP NNC CCP VBOF
400283,DTC DTCP NNC LM,,,,DTC DTCP NNC LM
400284,DTCP NNC LM RBM,,,,DTCP NNC LM RBM
400285,NNC LM RBM VBAF,,,,NNC LM RBM VBAF
400286,LM RBM VBAF CCT,,,,LM RBM VBAF CCT
400287,VBOF DTC PRI_CCP NNC,,,,VBOF DTC PRI_CCP NNC
400288,CCT DTCP NNC CCB,,,,CCT DTCP NNC CCB
400289,DTC NNC LM VBTR,,,,DTC NNC LM VBTR
400290,NNC LM VBTR CCB,,,,NNC LM VBTR CCB
400291,CCB NNC_CCP PMS NNC,,,,CCB NNC_CCP PMS NNC
400292,NNC_CCP PMS NNC LM,,,,NNC_CCP PMS NNC LM
400293,RBK RBQ VBOF DTC,,,,RBK RBQ VBOF DTC
400294,CCT NNC RBK RBQ,,,,CCT NNC RBK RBQ
400295,NNC RBK RBQ VBOF,,,,NNC RBK RBQ VBOF
400296,DTC DTCP NNC_CCP PMS,,,,DTC DTCP NNC_CCP PMS
400297,DTCP NNC_CCP PMS NNC,,,,DTCP NNC_CCP PMS NNC
400298,NNC_CCP PMS NNC CCT,,,,NNC_CCP PMS NNC CCT
400299,PMS NNC CCT DTCP,,,,PMS NNC CCT DTCP
400300,CCT NNC NNC_CCP PMS,,,,CCT NNC NNC_CCP PMS
400301,DTC JJCS_JJD CCP NNC,,,,DTC JJCS_JJD CCP NNC
400302,JJCS_JJD CCP NNC CCB,,,,JJCS_JJD CCP NNC CCB
400303,CCB VBOF DTC NNC,,,,CCB VBOF DTC NNC
400304,DTC NNC NNC_CCP PMS,,,,DTC NNC NNC_CCP PMS
400305,NNC_CCP PMS NNC VBW,,,,NNC_CCP PMS NNC VBW
400306,PMS NNC VBW CCT,,,,PMS NNC VBW CCT
400307,VBH PRS_CCP PRI_CCP NNC,,,,VBH PRS_CCP PRI_CCP NNC
400308,PRS_CCP PRI_CCP NNC NNC_CCP,,,,PRS_CCP PRI_CCP NNC NNC_CCP
400309,PRI_CCP NNC NNC_CCP PMS,,,,PRI_CCP NNC NNC_CCP PMS
400310,PMS NNC CCT PRSP_CCP,,,,PMS NNC CCT PRSP_CCP
400311,NNC CCT PRSP_CCP DTCP,,,,NNC CCT PRSP_CCP DTCP
400312,CCT PRSP_CCP DTCP NNC,,,,CCT PRSP_CCP DTCP NNC
400313,NNC CCB NNC_CCP PMS,,,,NNC CCB NNC_CCP PMS
400314,JJD CCP NNC CCT,,,,JJD CCP NNC CCT
400315,DTC JJCS PMS JJD_CCP,,,,DTC JJCS PMS JJD_CCP
400316,JJCS_JJD_CCP NNC CCB NNC_PMC,,,,JJCS_JJD_CCP NNC CCB NNC_PMC
400317,DTCP NNC CCT PRSP_CCP,,,,DTCP NNC CCT PRSP_CCP
400318,RBK RBQ VBTF DTC,,,,RBK RBQ VBTF DTC
400319,RBQ VBTF DTC NNC,,,,RBQ VBTF DTC NNC
400320,NNC LM RBM VBW,,,,NNC LM RBM VBW
400321,DTC NNC CCB NNC_PMC,,,,DTC NNC CCB NNC_PMC
400322,CCT CCT DTCP NNC_PMP,,,,CCT CCT DTCP NNC_PMP
400323,NNC RBK RBQ DTC,,,,NNC RBK RBQ DTC
400324,NNC CCT CCT PRI_CCP,,,,NNC CCT CCT PRI_CCP
400325,CCB PRI_CCP NNC CCP,,,,CCB PRI_CCP NNC CCP
400326,CCB VBW DTC JJCS_JJD,,,,CCB VBW DTC JJCS_JJD
400327,VBW DTC JJCS_JJD CCP,,,,VBW DTC JJCS_JJD CCP
400328,DTC JJCS_JJD CCP VBAF,,,,DTC JJCS_JJD CCP VBAF
400329,JJCS_JJD CCP VBAF CCP,,,,JJCS_JJD CCP VBAF CCP
400330,CCP VBAF CCP NNC_PMC,,,,CCP VBAF CCP NNC_PMC
400331,DTC NNC CCT NNC_PMP,,,,DTC NNC CCT NNC_PMP
400332,PRI_CCP JJD_CCP NNC DTC,,,,PRI_CCP JJD_CCP NNC DTC
400333,CCB PRSP_CCP DTCP NNC,,,,CCB PRSP_CCP DTCP NNC
400334,VBH PRO_CCP DTCP NNC,,,,VBH PRO_CCP DTCP NNC
400335,PRO_CCP DTCP NNC CCP,,,,PRO_CCP DTCP NNC CCP
400336,CDB NNPA DTCP NNC,,,,CDB NNPA DTCP NNC
400337,NNPA DTCP NNC CCB,,,,NNPA DTCP NNC CCB
400338,CCB NNC NNPA CDB,,,,CCB NNC NNPA CDB
400523,CCT NN.* CC.* DT.*,,,,CCT NN.* CC.* DT.*
400524,VBOF DT.* DT.* NN.*,,,,VBOF DT.* DT.* NN.*
400525,CCB DT.* NN.* CC.*,,,,CCB DT.* NN.* CC.*
400526,RBK RB.* VB.* DTC,,,,RBK RB.* VB.* DTC
400527,RBQ VB.* DT.* DTCP,,,,RBQ VB.* DT.* DTCP
400528,NNC CCB DT.* NN.*_PM.*,,,,NNC CCB DT.* NN.*_PM.*
400529,DTC CCR PM.* JJ.*,,,,DTC CCR PM.* JJ.*
